[INFO ] [2021-05-30 09:26:51,771] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 21:16:23,034]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:23,040] Search Employee: Step 1 - Open 'Employee List' page
[INFO ] [2021-06-19 21:16:24,375] Search Employee: Step 2 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:16:27,812] Search Employee: Step 3 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:16:30,883] Search Employee: Step 4 - Verify search by Employee Name
[INFO ] [2021-06-19 21:16:30,951]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:30,994]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:31,044]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:31,090]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:31,137]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:31,184]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:31,233]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:31,233] Search Employee: Step 5 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:16:34,253] Search Employee: Step 6 - Enter to 'Employee ID' textbox with value '0279'
[INFO ] [2021-06-19 21:16:34,417] Search Employee: Step 7 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:16:37,100] Search Employee: Step 8 - Verify search by Employee Name
[INFO ] [2021-06-19 21:16:37,162]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:37,208]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:37,256]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:37,304]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:37,351]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:37,398]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:37,443]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:37,444] Search Employee: Step 9 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:16:40,468] Search Employee: Step 10 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:16:43,844] Search Employee: Step 11 - Select 'Employment Status' dropdown with value 'Full-Time Contract'
[INFO ] [2021-06-19 21:16:43,989] Search Employee: Step 12 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:16:46,603] Search Employee: Step 13 - Verify search by Employee Name
[INFO ] [2021-06-19 21:16:46,654]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:46,697]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:46,730]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:46,777]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:46,841]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:46,889]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:46,936]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:46,936] Search Employee: Step 14 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:16:50,105] Search Employee: Step 15 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:16:53,496] Search Employee: Step 16 - Select 'Include' dropdown with value 'Current Employees Only'
[INFO ] [2021-06-19 21:16:53,660] Search Employee: Step 17 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:16:56,305] Search Employee: Step 18 - Verify search by Employee Name
[INFO ] [2021-06-19 21:16:56,360]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:56,399]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:56,451]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:56,501]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:56,546]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:56,594]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:16:56,640]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:16:56,640] Search Employee: Step 19 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:16:59,616] Search Employee: Step 20 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:17:03,004] Search Employee: Step 21 - Select 'Include' dropdown with value 'Current and Past Employees'
[INFO ] [2021-06-19 21:17:03,197] Search Employee: Step 22 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:17:05,830] Search Employee: Step 23 - Verify search by Employee Name
[INFO ] [2021-06-19 21:17:05,877]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:05,926]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:05,971]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:06,018]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:06,070]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:06,111]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:17:06,142]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:06,142] Search Employee: Step 24 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:17:09,124] Search Employee: Step 25 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:17:12,525] Search Employee: Step 26 - Select 'Include' dropdown with value 'Past Employees Only'
[INFO ] [2021-06-19 21:17:12,700] Search Employee: Step 27 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:17:15,392] Search Employee: Step 28 - Verify search by Employee Name
[INFO ] [2021-06-19 21:17:15,480]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:15,480] Search Employee: Step 29 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:17:18,434] Search Employee: Step 30 - Enter to 'Employee ID' textbox with value '0279'
[INFO ] [2021-06-19 21:17:18,599] Search Employee: Step 31 - Enter to 'Supervisor Name' textbox with value 'Jasmine Morgan'
[INFO ] [2021-06-19 21:17:21,967] Search Employee: Step 32 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:17:24,629] Search Employee: Step 33 - Verify search by Employee Name
[INFO ] [2021-06-19 21:17:24,697]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:24,774]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:24,855]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:24,924]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:24,956]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:25,017]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:17:25,064]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:25,064] Search Employee: Step 34 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:17:28,006] Search Employee: Step 35 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:17:31,434] Search Employee: Step 35 - Select 'Job Title' dropdown with value 'QA Engineer'
[INFO ] [2021-06-19 21:17:31,610] Search Employee: Step 37 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:17:34,295] Search Employee: Step 38 - Verify search by Employee Name
[INFO ] [2021-06-19 21:17:34,350]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:34,389]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:34,435]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:34,483]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:34,530]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:34,576]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:17:34,623]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:17:34,623] Search Employee: Step 39 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:17:37,623] Search Employee: Step 40 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:17:41,008] Search Employee: Step 41 - Select 'Sub Unit' dropdown with value '  Quality Assurance'
[INFO ] [2021-06-19 21:18:01,262] Search Employee: Step 42 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:18:03,888] Search Employee: Step 43 - Verify search by Employee Name
[INFO ] [2021-06-19 21:18:03,955]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:18:04,002]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:18:04,047]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:18:04,094]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:18:04,140]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:18:04,187]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:18:04,237]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:22:33,491] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 21:22:40,952] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-19 21:22:41,161] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-19 21:22:41,385] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-19 21:22:45,975]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:22:46,023] Search Employee: Step 1 - Open 'Employee List' page
[INFO ] [2021-06-19 21:22:48,011] Search Employee: Step 2 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:22:51,420] Search Employee: Step 3 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:22:54,131] Search Employee: Step 4 - Verify search by Employee Name
[INFO ] [2021-06-19 21:22:54,199]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:22:54,267]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:22:54,306]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:22:54,354]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:22:54,402]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:22:54,448]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:22:54,496]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:22:54,496] Search Employee: Step 5 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:22:57,522] Search Employee: Step 6 - Enter to 'Employee ID' textbox with value '0279'
[INFO ] [2021-06-19 21:22:57,687] Search Employee: Step 7 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:23:00,350] Search Employee: Step 8 - Verify search by Employee Name
[INFO ] [2021-06-19 21:23:00,399]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:00,447]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:00,495]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:00,541]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:00,589]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:00,636]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:23:00,707]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:00,707] Search Employee: Step 9 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:23:03,629] Search Employee: Step 10 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:23:07,047] Search Employee: Step 11 - Select 'Employment Status' dropdown with value 'Full-Time Contract'
[INFO ] [2021-06-19 21:23:07,231] Search Employee: Step 12 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:23:09,825] Search Employee: Step 13 - Verify search by Employee Name
[INFO ] [2021-06-19 21:23:09,874]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:09,922]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:09,970]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:10,016]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:10,067]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:10,111]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:23:10,159]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:10,159] Search Employee: Step 14 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:23:13,105] Search Employee: Step 15 - Enter to 'Employee Name' textbox with value 'Manual 188 Test 443'
[INFO ] [2021-06-19 21:23:16,501] Search Employee: Step 16 - Select 'Include' dropdown with value 'Current Employees Only'
[INFO ] [2021-06-19 21:23:16,650] Search Employee: Step 17 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:23:19,283] Search Employee: Step 18 - Verify search by Employee Name
[INFO ] [2021-06-19 21:23:19,330]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:19,377]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:19,425]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:19,474]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:19,520]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:19,566]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:23:19,613]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:23:19,613] Search Employee: Step 19 - Click on Reset button at 'Employee Information' form
